kepid,mass,radius,teff,bp_rp,rrmscdpp04p5
10053536,0.734,0.7502587,4899,1.2106762,241.919
10058755,1.021,1.2520031,5774.3335,0.8702812,102.471
10058816,1.083,1.0554274,5430.3335,0.91963196,131.231
10058829,0.823,0.7812764,4909.3335,1.2052097,201.277
10058843,1.317,1.112547,6127.1797,0.76759243,61.157
10058848,0.902,1.0065886,5036,1.0821419,211.132
10058916,1.001,1.0551227,5385,0.95717907,187.026
10058997,0.949,0.91369253,5327,0.9979811,189.301
10059061,1.118,0.95327854,5820.25,0.80708027,109.179
10065836,0.88,0.7559797,5160.8223,1.064126,241.187
10065944,0.947,1.1821221,5392.75,0.9466324,38.587
10070087,0.919,0.93221647,5128.375,1.0406857,99.164
10070178,1.073,1.4695189,6256.3335,0.7291727,101.726
10070180,0.996,1.1535615,5760.25,0.84003925,74.368
10070197,0.944,0.8018185,5793.5,0.8842697,153.77
10070265,0.92,0.9632052,5617.283,0.8648615,107.576
10070331,0.805,0.87510395,5428.5,0.94830513,72.416
10079481,0.998,1.458777,5956.25,0.77238464,34.488
10079491,1.094,0.93785787,5647.2837,0.8856001,143.076
10079548,1.105,1.323331,5384,0.96437454,99.467
10079556,1.077,1.1767777,5440.3335,0.916419,206.436
10079565,1.161,0.8965155,5767.5,0.86353207,111.673
10079596,0.851,1.1648166,5325,1.0048962,149.251
10079657,1.07,1.4731197,5769.3335,0.85960484,120.332
10079723,1.005,1.0803984,5890,0.79836655,63.779
10083312,0.937,1.1657166,5229.6665,1.01717,214.566
10083318,2.656,0.5698879,5002.86,1.3092308,524.021
10083325,1.316,1.5387652,5771.25,0.84934044,51.818
10083369,1.114,1.287056,5323.1,0.99001884,139.777
10083396,1.113,1.6467037,5915,0.7469702,32.924
10083404,0.81,0.8144352,5083.4067,1.0661211,68.606
10083442,1.726,1.6458302,7198.25,0.5504503,276.611
10089548,1.038,1.1345587,5411.3335,0.9347439,175.188
10089589,1.125,0.9867965,5565.53,0.89381504,109.778
10093548,0.928,1.1868231,5555.08,0.8972893,165.967
10093588,1.035,1.2013457,5379.25,0.9681978,206.726
10093620,0.926,0.91579616,5386.6665,0.95490265,98.898
10093761,0.611,0.69789064,4226,1.6372051,243.292
10093782,0.686,0.59813714,4460.75,1.534297,244.204
10093844,0.797,0.7061182,4868.3335,1.3718452,152.639
10118229,0.698,0.63466316,4925.46,1.277358,212.485
10118250,1.309,1.7210455,6324.3335,0.687335,41.479
10118503,1.566,1.2166015,5813,0.8122711,63.602
10118525,1.036,1.5094677,5783,0.85284805,170.305
10118532,0.659,0.65193367,4737.6826,1.366972,206.535
10123716,1.015,1.214962,5672,0.87961006,76.87
10123761,0.926,0.88467705,5040,1.0759602,201.624
10123787,1.058,0.9126974,5396,0.9451637,207.571
10123893,0.91,0.7515609,5051.6665,1.0767984,211.652
10123937,0.94,1.0360031,5356,0.9708729,117.998
10002203,0.888,0.870254,5134.535,1.0288477,81.726
10002247,1.076,1.2560592,6354.6777,0.7169781,58.219
10002266,0.872,0.7347369,5454,0.9452038,133.682
10002341,1.084,1.2174875,5840,0.80530643,69.553
10002348,1.146,1.3763882,5370.3335,0.94694424,167.877
10002413,0.874,0.8319882,5432,0.9698992,95.86
10002443,1.014,0.66644895,4856.74,1.26303,65.966
10006172,1.052,1.3286006,5975,0.7776003,166.239
10006206,1.108,1.2873371,5443.5,0.9262018,136.978
10006232,0.901,1.0898821,5448.83,1.0453758,170.527
10006254,0.963,1.3852975,5779.915,0.8886404,118.197
10006284,0.853,0.81394786,5042,1.080534,177.227
10006288,0.819,0.7233045,4962,1.1425209,92.747
10006362,0.995,0.99967504,5822,0.8282213,61.766
10006367,1.153,0.963377,5780,0.83923435,139.037
10006412,1.049,0.9079191,5471,0.92623043,141.664
10015569,0.92,0.776402,5354,1.0743809,196.25
10015580,1.208,1.4877293,5927,0.7598753,147.602
10015662,1.132,1.5130389,6038.25,0.7117491,41.242
10015686,0.618,0.72181267,4699.07,1.438796,185.046
10015708,1.013,0.9739817,5858,0.80490017,35.752
10015721,0.845,0.77831817,4876.8804,1.2243214,148.157
10015753,1.035,1.282699,5864,0.825119,97.76
10019668,1.1,0.99292755,5813,0.8097191,45.15
10019706,0.912,0.83984154,4980,1.1289682,166.571
10019708,1.161,1.4217741,5905.75,0.7947502,119.675
10019758,1,1.0877488,5131.5767,1.031868,173.552
10019763,0.98,1.035083,5366,0.95143604,170.887
10019810,3.557,0.71331894,4984.3335,1.1919641,355.437
10019818,0.593,0.5359288,4148.3926,1.6991081,130.914
10019820,0.82,0.67572224,4832.607,1.3701525,244.818
10025939,1,0.9878575,5085.5,1.0382681,197.075
10025969,1.083,1.1442844,5327,0.9981804,211.929
10030066,1.15,1.3369186,5424.75,0.9048643,229.459
10030361,1.008,0.97077245,5193.5,1.015502,50.725
10030385,0.947,1.3583137,5350.75,0.9722023,208.101
10053617,1.125,1.0397047,5417.5,0.92001915,218.618
10053675,1.038,0.9108514,5750.75,0.85998344,86.414
10053760,0.893,0.8565613,5185.5,1.0217524,154.925
10053777,0.941,0.92768186,5412,0.95473194,133.875
10053930,0.638,0.59204376,4783.85,1.3529234,224.807
10053995,0.792,0.6236259,5006.3335,1.2968159,174.55
10054004,0.866,0.8224683,4911.033,1.1522636,101.278
10059101,0.85,0.7843625,5067.13,1.0805159,186.384
10059152,1.23,1.6884649,5887.5,0.79432964,168.777
10059186,0.665,0.746477,4426.375,1.4227076,221.583
10059190,0.841,0.69132733,4839.83,1.2823467,240.248
10059265,0.847,0.65530485,4956.55,1.2126322,157.812
10059304,1.107,1.2642796,5808.7266,0.8235235,117.028
10059313,1.068,1.1677971,5766.25,0.84178734,129.089
10059355,0.835,1.1077132,5075,1.0789518,237.177
10065953,0.8,0.6813029,4974,1.2671824,151.468
10065991,1.18,0.9318264,6489,0.7111254,62.357
10066072,1.055,1.1059759,5439.6665,0.91472435,161.918
10066091,1.06,0.9509354,5590.535,0.8902197,178.369
10070378,1.105,1.2157235,5804,0.8451576,55.343
10070418,0.854,0.8002173,5023.3,1.1330261,69.416
10070454,1.13,1.1148665,5777,0.8451519,114.145
10070468,1.068,1.4098516,5815,0.8404875,106.541
10070479,0.785,0.6994983,4788,1.3822517,199.39
10070588,0.995,0.9659967,6264.3335,0.74921703,55.233
10070597,0.98,0.9863499,5414,0.93208885,113.907
10079810,0.939,0.91350013,5110.62,1.0293827,85.351
10079819,0.882,0.84625584,5012.7935,1.0863552,152.874
10079832,1.167,1.2093375,5910,0.7938614,99.722
10079908,1.098,1.5025854,5816,0.81298923,49.854
10079921,0.914,0.7999492,4879.56,1.2274933,114.681
10079947,0.864,0.7900031,4975,1.1093769,176.595
10079981,0.983,1.1703416,5354.758,0.94515705,184.202
10083524,0.91,0.79238236,4931.56,1.2231569,153.211
10083564,1.067,1.328276,5771.5,0.86735344,104.745
10083605,1.008,1.061991,5575.6665,0.88777447,70.446
10083608,1.007,1.0103945,5426.75,0.9299412,198.302
10083628,0.998,1.2385645,5339,1.0017748,178.118
10083675,0.582,0.63426304,4510.66,1.5120401,222.945
10089777,1.01,1.1077416,5338,0.9950981,149.469
10089813,0.937,0.7786595,5046,1.1069889,285.403
10089870,0.949,1.2918613,5183.607,0.99148464,227.84
10089877,1.101,1.3466579,5389.5,0.9479103,161.693
10089879,1.163,1.1140518,5774,0.8608532,84.412
10089902,0.97,1.0569717,5560,0.9349985,135.169
10093890,0.805,0.6232368,4685,1.416892,319.898
10093976,1.019,1.1236976,5790.6665,0.86160755,161.3
10093978,0.869,0.88365525,5375,0.9641571,144.946
10093991,0.548,0.6737664,4288.5,1.6367979,242.206
10094036,0.814,0.72107965,4559.3003,1.4099894,249.472
10094046,0.804,0.8409473,4973.5,1.1496553,224.875
10094060,0.86,1.0901326,5189.14,1.0317745,151.444
10118610,0.878,0.9045352,5384,0.9598236,77.766
10118671,0.801,0.8061508,5824.9927,1.0571375,121.251
10118697,1.176,1.0510427,6375.1934,0.72305584,38.442
10118733,1.074,1.5632397,5742,0.84852886,143.286
10118790,1.107,1.4739851,5818.75,0.81394386,156.886
10124033,1.123,1.108806,5789.6665,0.8385296,127.027
10124058,0.89,0.92450535,5643.58,0.9562292,188.435
10124070,0.971,1.3329271,5793,0.8330488,117.982
10124105,1.1,0.99465954,5462,0.91360855,139.554
10124151,0.695,0.7644777,4702.96,1.3883495,252.358
10124232,0.854,0.8680811,4989.14,1.1042538,188.518
10002490,0.804,1.1382293,5391,0.9551945,38.729
10002494,1.121,0.99914324,5839.147,0.8004923,57.298
10002496,0.955,1.2466875,5810.5,0.822896,122.568
10002517,0.91,0.983318,5440,0.9122057,49.56
10002543,1.296,1.5247936,6493,0.67294216,52.498
10002567,1.117,1.0466194,5467.25,0.8995943,117.303
10002610,0.907,0.9530314,5010.9175,1.1023684,111.716
10002625,1.037,1.5756264,5882,0.7716551,42.466
10006494,0.871,0.83273464,5440.25,0.9216299,70.448
10006553,0.867,0.819717,4933.68,1.1213322,91.492
10006576,0.858,0.8269149,4976.93,1.1341772,238.357
10006579,0.809,0.5867793,4912.98,1.3485556,176.096
10006627,1.024,1.3713719,5934,0.7914362,59.668
10006641,0.771,0.74007696,4895.91,1.2070675,76.226
10006672,1.058,1.2740144,5624.25,0.86995983,55.035
10006675,0.985,0.9962392,5503.9,0.9006357,147.085
10006714,1.023,1.0958352,6153.7275,0.730319,31.976
10015873,1.069,1.5116482,5836,0.82821846,98.827
10015937,0.887,0.70300514,5075.71,1.0771894,204.779
10015939,0.845,0.8493424,5339.75,0.9951925,105.19
10015945,0.859,1.0106968,5320.0874,0.9368324,112.822
10015980,1.267,1.347182,6207,0.7346544,61.221
10015984,1.16,1.2715293,5937.3335,0.71821976,65.539
10015987,0.729,0.61494917,4616.1367,1.4155941,251.908
10015990,0.997,1.0636996,5797.5,0.8182125,90.52
10016060,1.075,1.2069162,6317,0.6935482,23.971
10019854,1.219,1.2690746,5857.09,0.7981949,124.819
10019928,1.038,1.2403507,5067.5,1.067502,212.083
10019948,1.261,1.2444981,5892,0.7812414,150.505
10019950,0.987,0.9504941,5795.5,0.8309326,79.44
10019976,1.232,1.4637991,5789.5,0.8356085,177.793
10019983,0.845,0.9305709,5085.685,1.0686655,240.451
10019987,0.807,0.634104,4998.5,1.1404209,224.797
10026038,1.117,1.2510058,5399.3335,0.95940113,227.678
10026068,1.172,1.2443972,5377,0.9737921,141.787
10026071,1.191,1.2593923,5438.75,0.91664124,109.684
10026178,0.667,0.71422434,4431,1.4969978,103.979
10026182,1.253,1.2721225,5836,0.8281574,139.19
10026186,1.008,0.75812626,5085.25,1.1060858,507.325
10026213,0.899,0.79213786,5082.4023,1.0423422,214.357
10026226,1.058,1.221522,5439.25,0.9147682,107.271
10026297,1.233,1.4484707,6346,0.68151283,143.976
10030490,1.151,1.5966492,5785,0.82060623,93.981
10030608,0.919,0.84656435,5093,1.048667,141.629
10030669,1.07,1.4640231,5774.5,0.86255074,134.23
10030676,1,0.99643517,5042.91,1.0394726,232.526
10030695,0.936,0.96492654,5183,1.0334387,95.616
10054022,1.352,0.68614584,4792.7275,1.343689,81.124
10054085,0.883,1.0364172,5133.75,1.0342865,336.261
10054100,0.846,1.6834785,5693.6665,0.75508595,72.322
10054119,0.956,0.80376405,4950.687,1.169837,247.969
10054129,0.893,0.76608205,5012.2627,1.1144934,204.924
10054132,1.28,1.1498553,5367,0.98755074,54.489
10054195,0.882,0.7055769,4947.5,1.1309633,259.99
10059373,0.892,0.7938272,5340.5,0.97839546,98.145
10059378,0.952,1.1532727,5505,0.8946371,149.171
10059645,0.724,0.5463695,5022.6665,1.3414812,217.035
10062514,0.725,0.67169416,4398.2666,1.4764185,141.922
10062593,0.943,0.8096602,5276,1.0083694,81.157
10066187,1.167,1.5044793,6316,0.69638824,59.347
10066296,1.374,1.5624493,6990.5,0.58691025,53.926
10066323,0.918,0.8591534,5344.6665,0.98363686,205.862
10066355,0.974,0.80562776,5368.3335,0.98355675,172.879
10066359,0.757,0.59322053,5029.75,1.2665195,168.358
10066362,1.004,1.4802867,5771.3335,0.8495312,64.709
10066428,0.993,0.9796609,5531,0.8850422,186.93
10066437,1.037,1.6298484,5728,0.83260536,116.432
10066446,0.879,1.0345227,5792.5,0.84445953,54.483
10066476,1.183,1.5429386,5962,0.79179573,116.819
10070761,0.935,0.82864124,5605.25,0.93982315,125.922
10070788,1.202,1.2959689,6365,0.6910639,65.466
10070799,0.693,0.61218256,4666.45,1.4226131,241.963
10070826,1.001,1.3087332,5779.3335,0.83205414,48.914
10080020,0.914,0.8411109,5310.5,1.0717382,212.457
10080160,0.817,0.7082513,5037.75,1.2291365,176.428
10080186,0.961,0.9327467,5414,0.95890427,138.842
10080204,0.951,1.0769193,5386.3335,0.95756435,161.167
10080239,0.959,1.0175992,5456.75,0.9115343,68.836
10083739,1.178,1.6677165,5990.75,0.75642776,93.911
10083741,0.941,1.2561487,5306,1.0067444,120.53
10083803,0.788,0.9520807,4983,1.157074,287.39
10083857,1.298,1.6156576,5836,0.806551,176.591
10083886,0.677,0.7939489,5055.4434,1.3013105,99.663
10083899,1.097,1.1333131,5939.75,0.8819952,126.989
10089911,1.786,1.3817075,6355.75,0.67866135,133.878
10089994,1.072,1.1421425,5811,0.8212185,73.402
10090026,1.036,1.1315018,5020.5,1.0874348,195.738
10090067,0.839,0.7267107,5108,1.1972151,165.506
10090075,0.669,0.5489743,4610.0947,1.5403023,223.773
10090092,0.945,1.0081396,5320,0.9606619,137.886
10094140,0.905,1.0030328,4880.36,1.18258,167.099
10094368,0.953,1.0015148,5353.5,0.9698,124.504
10118967,1.07,1.1878096,5330.0664,0.9059143,181.274
10119109,0.754,0.6867121,4976,1.2299719,293.855
10119126,0.899,0.92334026,5430.5,0.9223194,60.698
10119187,0.932,1.2646803,5785.6665,0.8308821,151.697
10124307,0.835,1.2439928,5440,0.9148073,42.186
10124448,1.147,1.4606652,5708.5776,0.85376835,75.463
10124496,0.983,0.86552376,5734,0.8933172,144.752
10124511,1.44,1.4631281,7084,0.569602,105.281
10124521,0.771,0.9593483,5263.6196,1.0554352,233.287
10124534,0.865,1.110688,5469,0.907876,52.816
10124584,0.977,0.7911575,5426.3726,1.0469179,225.594
10002672,0.634,0.7300792,4366.98,1.496932,235.911
10002684,0.886,0.7908473,4972.3335,1.1281042,217.786
10002687,0.996,0.8889344,5342.75,0.9825001,211.938
10002787,0.825,1.0788335,5873,0.7778759,41.158
10002792,0.637,0.94190127,4450.5,1.4163704,498.115
10002816,0.806,1.0644532,5789.25,0.83448315,84.961
10002817,0.981,1.4947723,5771.5,0.83260727,25.417
10006727,0.977,1.0309409,5390,0.9739647,191.931
10006730,0.942,0.7395882,5335,0.9943104,222.457
10006734,1.157,1.446247,5838,0.8001251,77.071
10006742,0.872,0.93528306,5171.82,1.0316696,224.313
10006776,1.071,1.0309931,5170.9897,1.0145149,132.874
10006877,1.101,1.3401884,5517.7676,0.8781252,90.002
10006929,1.537,1.9525626,6843,0.5654669,69.668
10016088,1.161,1.1625584,5769.5,0.8603449,173.477
10016145,0.787,0.65038884,5038.62,1.2219658,174.555
10016175,0.895,1.3514246,5791,0.8336477,32.292
10016246,0.926,0.97463393,5348.25,0.9943199,129.104
10020002,0.994,1.1032771,5402,0.95251274,146.736
10020019,1.042,1.6779447,5836,0.76957417,39.704
10020083,1.213,1.1520163,5766,0.8558798,137.529
10020137,1.12,1.1433007,5821.91,0.80128765,83.238
10020210,1.038,1.0437595,5366,0.962924,177.903
10026329,0.954,0.8966848,4990.686,1.1012211,151.994
10026372,0.827,0.60189766,5093.9937,1.280201,207.796
10026458,1.107,1.2966014,5149.3027,1.0167828,229.405
10030722,1.058,1.3772088,5630.533,0.8600378,155.829
10030731,0.653,0.63552123,4983.3633,1.3344879,274.23
10030778,0.992,1.1270514,5237.573,1.0534611,312.954
10030808,1.043,1.2470642,5345,0.97348785,209.024
10030915,0.824,1.0441467,5045.5,1.0834389,223.812
10054420,0.968,1.1496164,5794.78,0.77164364,102.037
10054567,0.78,0.6659708,4996.5,1.1220055,154.302
10054827,0.884,0.9123472,5111.968,1.0408211,196.966
10062715,0.78,0.5943492,4953,1.3351936,156.696
10062762,1.198,1.4622815,5947,0.78397655,105.498
10062767,0.904,0.9000862,5118.85,1.0230589,97.955
10066566,1.186,1.5804418,5963,0.7526541,45.327
10066603,0.928,0.9001585,5256.785,1.013524,133.132
10066637,0.917,1.107806,5473,0.90631676,183.748
10066735,1.058,1.0558324,5439.3833,0.91420937,164.271
10066774,0.714,0.7762268,5367,0.98740864,43.956
10070859,0.94,1.6159145,5763,0.8223553,169.541
10070952,0.901,0.8332225,5002,1.1218309,220.369
10070982,0.938,0.9267247,5429,0.90788746,87.582
10071009,0.934,0.8303196,5304.8667,1.00488,121.678
10071037,1.162,1.3175784,5914.3335,0.78050995,125.206
10080243,1.093,1.2588514,5442.5376,0.91553307,174.632
10080292,0.849,0.8985312,4843.13,1.2002735,205.578
10080293,0.874,1.3248382,5374.6665,0.9703417,148.011
10080305,0.925,0.8384595,5323,0.99946785,221.625
10080344,0.862,0.7436988,5009.5,1.1474638,129.062
10080353,1.12,1.6012353,5905.5,0.7967396,123.275
10080411,0.972,1.4420625,5559,0.887557,83.787
10080424,0.921,1.0621731,5636.09,1.0168762,239.335
10080433,1.014,1.5165236,5811,0.79239273,95.536
10080455,0.624,0.6485997,4466,1.4764194,143.035
10083970,0.928,0.9383942,5445.75,0.91639423,93.533
10083989,1.01,1.0318921,5344,0.9822159,206.9
10086622,1.09,1.0366648,5349.5,0.98307514,246.425
10086668,1.187,1.1995832,6126.05,0.7364187,117.968
10090111,0.961,0.9748565,5133.5,1.029068,253.614
10090128,1.183,1.2438569,6076.205,0.7803068,118.224
10090175,1.012,1.2236117,5413.5,0.9215269,212.207
10090207,0.993,1.0794134,5332.48,0.99819183,162.112
10090222,1.159,1.6443796,5869,0.7715244,80.327
10094566,1.105,0.9984574,5423,0.94312286,149.788
10094670,1.174,1.1958463,5804.5,0.82045364,81.323
10094721,0.757,0.6259986,4625.25,1.4200134,343.166
10119227,1.206,1.4923743,5521.7905,0.7582989,50.755
10119352,0.937,0.9894897,5306.8,1.0119696,278.972
10119353,0.857,0.7876292,4954.6665,1.13445,154.379
10119471,1.008,1.3247069,5809.2646,0.87159824,335.83
10119479,1.005,0.9893887,5461.5,0.94080544,170.003
10119489,1.045,1.2888018,5897.81,0.8678093,118.385
10124611,0.905,1.1767572,5829,0.8047085,28.799
10124624,1.053,0.9687864,5337,0.9996481,118.504
10124635,1.104,1.2652918,6493.596,0.64035606,75.515
10124710,0.93,0.9456087,5358.25,0.96026325,172.624
10124727,1.074,1.048258,5467.015,0.898509,192.676
10124777,1.048,1.0738899,5361.75,0.96451664,175.83
10124832,0.945,0.8421406,5427,0.9088974,124.703
10124839,0.762,0.7587451,4658.755,1.3688946,136.5
10124963,1,0.92462945,5756,0.8656254,111.775
10002866,0.945,0.87161916,5089.8237,1.0714827,181.91
10002907,1.086,1.3417058,5791.25,0.86229515,132.578
10002915,0.818,1.2324023,5142,1.0309849,303.582
10002938,0.847,0.9158878,5116.9937,1.0364475,171.05
10002952,0.763,0.8298391,4977.0435,1.13169,132.524
10002966,0.946,1.0273724,5306.465,0.9923725,208.381
10002969,0.987,1.4041588,5748,0.85545444,142.701
10003014,1.173,1.4186532,5879.25,0.78321457,151.869
10006982,1.183,1.5777543,5804,0.8001747,175.974
10007095,0.824,0.73842037,4950,1.1708508,143.606
10007104,1.107,1.0576273,5770.3335,0.86082745,136.934
10007169,1.169,0.98694396,5964.4175,0.88463974,163.583
10007233,0.806,0.7537882,4868,1.2248554,104.947
10016263,1.247,1.4078857,5741,0.8665743,50.158
10016265,1.093,1.043188,5849,0.82140636,56.346
10016298,1.001,1.213763,6029,0.74726486,35.973
10016317,0.886,0.925777,4987.0024,1.1106071,145.374
10016419,0.712,0.6382437,5025,1.2299366,158.008
10016488,0.855,0.82942665,5032,1.1023216,240.234
10020297,1.298,1.4453771,6154.11,0.7720423,146.95
10020298,0.86,0.7218521,4977.8823,1.1959782,151.985
10020396,1.143,1.1517938,6072,0.8851347,164.077
10020423,0.846,0.87228674,5689,0.94186115,232.392
10026597,0.975,1.1295781,5410.5,0.93362236,105.411
10026654,0.729,0.62388694,4763,1.4243526,287.773
10026703,0.93,0.9997555,5382.6665,0.9572506,140.523
10026724,0.875,0.9337196,5008.91,1.1132889,159.507
10026728,1.043,1.0230304,5725.4,0.87126637,130.7
10030986,1.086,1.0846359,5763.6665,0.8670244,65.355
10030993,0.824,0.6665022,5011.6665,1.2853632,362.916
10031049,0.829,0.9605366,5317.5,1.0077667,105.401
10031093,1.01,1.1732122,5200,1.0259991,305.3
10054938,1.172,1.2438822,6223,0.743598,42.67
10055006,0.95,0.9069734,5386,0.97330856,217.38
10055126,0.974,1.1341631,5972,0.7924433,70.413
10055197,0.765,0.5931889,5809.246,1.0570955,214.112
10063027,0.894,1.0541795,5245.797,1.0476379,256.468
10063044,1.723,1.6038938,7334.6665,0.507699,446.93
10063075,0.749,0.7591819,4910.3364,1.150279,48.06
10066862,0.899,0.9423089,5092.3174,1.0429811,233.548
10067056,1.187,1.3080646,6612.0947,0.689929,123.003
10071206,1.027,1.1409547,5991,0.7598448,55.182
10071221,0.939,1.0283753,5092,1.0203762,189.064
10071237,1.052,1.2454184,5797,0.8375044,54.862
10080547,0.856,0.8353687,4964.027,1.1145906,170.624
10080625,0.718,0.6608814,4950,1.2504711,160.83
10080778,0.991,1.333706,5499.3335,0.89263916,83.752
10080811,0.804,0.8285664,5735.8076,0.8890848,62.056
10086720,0.952,0.89306694,5521.5,0.89612675,113.241
10086727,0.93,1.3894852,5956,0.779644,48.219
10086746,1.113,1.1967149,5995.5,0.7913532,58.393
10086816,0.829,0.703023,4859.3047,1.3497181,174.839
10086869,1.207,1.2371471,5679.3667,0.87750816,217.493
10086883,0.577,0.6571653,4433.795,1.5726833,240.496
10086902,0.965,1.3220938,5332.3335,0.9865093,186.541
10090241,1.044,1.1683915,6311.6665,0.711524,43.05
10090257,0.724,0.60995126,4412.02,1.4863243,203.697
10090270,0.918,1.2110822,5100,1.0254269,240.922
10090348,1.209,1.1895186,5791,0.81986713,117.54
10095142,0.968,1.0367206,5363,0.96741104,139.226
10119542,1.084,1.312985,6253.6665,0.7485943,66.802
10119637,0.919,0.8926165,5031.885,1.0914345,283.063
10119646,0.902,0.82433784,5067.5723,1.110055,256.548
10119659,1.49,1.1166159,6233,0.7198868,65.836
10119724,0.872,0.92110485,5718.62,0.8868599,138.238
10119884,0.842,0.731195,5193.3335,1.0509243,223.215
10119898,0.906,0.90265375,5288.6665,0.99217224,113.904
10124990,0.746,0.6502802,4908,1.1820364,236.071
10125102,0.959,0.9401722,5323,1.0031223,210.855
10125199,0.885,0.9659013,5438.5,0.93274117,54.162
10125256,0.844,1.2034972,5756,0.8629713,66.888
10125258,1.013,1.1324991,5376.8203,0.95239544,112.656
10125300,1.125,1.6475472,6622.25,0.67768097,49.882
10125310,1.083,1.170226,6011.3335,0.7860794,112.288
10125510,0.768,1.0064507,5788,0.8228216,35.714
10003058,1.556,1.2330152,6020.1895,0.7534008,101.621
10003062,0.986,1.0467368,5113.87,1.0521755,147.24
