# num_targets_sim_pass_one: 8000
# max_incl_sys: 0.0
# log_rate_clusters: -0.10536051565782628
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 0.6418538861723947
# max_planets_in_clusters: 10
# power_law_P: -0.5
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -1.0
# power_law_r2: -4.0
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.5
# sigma_incl: 8.0
# sigma_incl_near_mmr: 1.0
# sigma_hk: 0.01
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.25
# sigma_logperiod_per_pl_in_cluster: 0.15
#
target_id star_id star_mass star_radius num_planets
407.0 21551.0 1.506 1.401265 0.0
408.0 1219.0 1.058 0.92280555 3.0
409.0 49037.0 0.826 0.7754866 1.0
410.0 57186.0 1.186 1.4887651 9.0
411.0 67592.0 0.568 0.6852869 0.0
412.0 59886.0 0.956 0.9358011 0.0
413.0 23113.0 0.819 0.862964 3.0
414.0 65644.0 0.808 0.5710691 3.0
415.0 4272.0 0.751 1.212489 0.0
416.0 39805.0 0.977 1.3372983 11.0
417.0 15293.0 0.963 0.87413996 3.0
418.0 58066.0 0.85 0.93684864 0.0
419.0 67607.0 0.822 0.5905358 0.0
420.0 29943.0 0.672 0.5880238 0.0
421.0 64707.0 1.086 1.5539252 5.0
422.0 9771.0 0.918 0.9224285 0.0
423.0 68797.0 0.99 1.2548631 1.0
424.0 21956.0 0.902 1.1585933 3.0
425.0 9186.0 1.021 1.0779899 0.0
426.0 22026.0 1.095 1.2497205 0.0
427.0 47136.0 0.956 0.99809307 0.0
428.0 45344.0 0.935 1.2688849 0.0
429.0 36050.0 0.949 0.9125749 0.0
430.0 57919.0 0.757 0.60858226 0.0
431.0 14896.0 0.776 0.65812504 1.0
432.0 66773.0 0.989 1.1486202 0.0
433.0 67328.0 1.104 1.4549427 0.0
434.0 73616.0 0.797 0.80261946 0.0
435.0 34219.0 0.936 1.2154043 1.0
436.0 66009.0 1.128 1.4449373 0.0
437.0 54338.0 1.0 1.2659985 0.0
438.0 26005.0 0.926 1.1976414 3.0
439.0 8104.0 0.904 0.97035456 2.0
440.0 2541.0 0.992 0.8225287 0.0
441.0 24243.0 0.756 0.6772234 0.0
442.0 75160.0 1.072 0.9343247 4.0
443.0 7596.0 0.912 1.1432709 0.0
444.0 50925.0 0.835 0.7564356 4.0
445.0 23508.0 0.868 0.7877855 0.0
446.0 27971.0 0.948 1.0609645 0.0
447.0 30840.0 0.684 0.7474932 3.0
448.0 2156.0 0.963 1.008443 3.0
449.0 37628.0 0.862 0.77914214 0.0
450.0 16620.0 0.967 1.1872741 2.0
451.0 33109.0 1.042 1.016326 1.0
452.0 25903.0 0.904 0.9592173 4.0
453.0 73746.0 0.779 0.91522664 0.0
454.0 53261.0 0.877 0.9479781 0.0
455.0 25670.0 0.874 0.87763274 5.0
456.0 66257.0 0.886 0.90445375 0.0
457.0 79242.0 1.074 1.3681916 2.0
458.0 53757.0 0.846 1.0824863 0.0
459.0 30957.0 1.137 1.3302958 1.0
460.0 51532.0 0.985 0.9210304 5.0
461.0 79836.0 1.074 0.93267506 0.0
462.0 73222.0 0.982 1.0011213 2.0
463.0 25506.0 1.028 0.9473852 0.0
464.0 57662.0 0.733 0.7068663 4.0
465.0 63243.0 0.803 0.6349588 0.0
466.0 66276.0 0.93 1.1709006 1.0
467.0 59319.0 0.882 0.9924034 4.0
468.0 14191.0 1.173 1.240579 4.0
469.0 68819.0 1.255 1.6181701 3.0
470.0 8419.0 0.876 0.81656486 2.0
471.0 39376.0 0.744 0.63683647 4.0
472.0 38554.0 0.944 1.2995082 3.0
473.0 34251.0 0.91 0.75584114 0.0
474.0 33169.0 0.828 0.7293888 1.0
475.0 24120.0 0.728 0.6106548 0.0
476.0 60659.0 1.031 1.0797746 4.0
477.0 33502.0 0.97 0.9005643 0.0
478.0 22248.0 0.717 0.62465376 1.0
479.0 51769.0 0.875 0.92662174 7.0
480.0 23085.0 0.757 0.80246925 4.0
481.0 56569.0 1.014 1.1464524 0.0
482.0 26024.0 0.872 1.0592195 0.0
483.0 48994.0 0.852 0.89431167 6.0
484.0 20874.0 0.669 0.77691525 3.0
485.0 43765.0 1.021 1.2264662 1.0
486.0 39096.0 0.949 1.0874814 0.0
487.0 11168.0 0.907 0.9194144 2.0
488.0 74508.0 0.978 1.4033726 5.0
489.0 8385.0 0.748 0.67848295 1.0
490.0 77746.0 1.022 1.0562932 3.0
491.0 70176.0 1.132 1.4343097 3.0
492.0 76311.0 0.81 0.7690193 0.0
493.0 23226.0 0.702 0.8537397 2.0
494.0 18360.0 0.871 0.8251712 7.0
495.0 44335.0 0.933 1.3347105 3.0
496.0 30934.0 0.731 0.6060279 0.0
497.0 12436.0 0.91 1.1090105 0.0
498.0 75911.0 0.911 1.170621 0.0
499.0 37159.0 1.01 1.2599254 0.0
500.0 17360.0 0.959 0.8877871 2.0
501.0 14992.0 1.047 1.1058704 6.0
502.0 53052.0 1.043 0.8930304 3.0
503.0 4788.0 1.063 1.1297027 0.0
504.0 29908.0 1.025 1.3272434 2.0
505.0 49878.0 1.007 1.129685 0.0
506.0 50742.0 0.698 0.6728577 0.0
507.0 45881.0 0.967 1.5159613 3.0
508.0 38868.0 1.043 1.2135805 0.0
509.0 60664.0 0.873 1.2600963 0.0
510.0 20985.0 1.015 1.3378217 0.0
511.0 14881.0 0.897 0.8116939 0.0
512.0 28161.0 1.183 1.3159498 0.0
513.0 52793.0 1.035 0.9574752 0.0
514.0 52721.0 0.973 0.9293481 0.0
